Price,Mileage,Engine/Motor Capacity,Transmission,Manufacturer,Model Year,Condition,Model,Fuel Type,Colour,Vehicle Type,URL
"8,500,000","187,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2014-255508
Negotiable,"145,000",1300,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Belta,Hybrid,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-belta-2007-255533
"5,800,000","240,000",1500,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,black,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-prius-2008-255518
Negotiable,"125,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2013-255524
"7,600,000","138,000",1490,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-255522
Negotiable,"174,000",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,maroon,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2015-255497
"6,300,000","174,334",1500,Automatic,Toyota,2002,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,silver,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-allion-2002-255451
"5,850,000","148,000",1290,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",IST,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-ist-2007-255411
"5,650,000","132,000",1290,Automatic,Toyota,2005,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",IST,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-ist-2005-255393
"8,650,000","150,000",1000,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,maroon,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-255356
Negotiable,"159,000",1200,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2012-255340
"10,400,000","154,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,maroon,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-premio-2013-255338
"12,400,000","100,000",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2015-255347
"8,350,000","187,000",1200,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-axio-2014-255342
Negotiable,0,1000,Automatic,Toyota,2025,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris Ativ,Hybrid,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-yaris-ativ-2025-255310
"1,120,000",N/A,N/A,"Automatic



Manual



Other



Tiptronic",,N/A,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",,"Diesel



Electric



Hybrid



Petrol",N/A,"Bike



Bus



Car



Heavy



Land



SUV



Three wheeler



Truck



Van



Pick-up 



Multi Purpose",https://patpat.lk/en/sri-lanka/vehicle/car/toyota?page=97
"5,000,000","187,000",1500,Automatic,Toyota,2003,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vios,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vios-2003-254984
Negotiable,0,800,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,silver,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-vitz-2007-254978
"9,000,000","135,000",1490,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,gray,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-aqua-2015-255205
"8,600,000","44,100",1200,Manual,Toyota,2019,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2019-255022
"1,750,000","200,000",1300,Manual,Toyota,1992,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",DX Wagon,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-dx-wagon-1992-255125
"5,875,000","143,000",1300,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2008-255120
"6,400,000","178,344",1500,Automatic,Toyota,2003,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-allion-2003-255084
"6,050,000","295,000",1500,Automatic,Toyota,2002,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-allion-2002-255060
Negotiable,"120,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,blue,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2014-254986
"8,750,000",0,1000,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-254822
"8,600,000",0,1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-axio-2014-254853
"2,750,000","155,000",1838,Manual,Toyota,1997,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vista,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vista-1997-254854
Negotiable,"1,050,000",1000,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-254831
Negotiable,"145,000",1500,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2007-254846
Negotiable,"120,000",1200,Automatic,Toyota,2009,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-axio-2009-254843
Negotiable,"150,000",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2015-254820
"12,700,000","9,000",1500,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Hybrid,gray,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2017-254792
"10,800,000","14,500",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,black,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2016-254787
"8,300,000","1,100",1500,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2010-254815
"9,500,000","204,000",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2015-254795
"8,450,000",N/A,N/A,"Automatic



Manual



Other



Tiptronic",,N/A,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",,"Diesel



Electric



Hybrid



Petrol",N/A,"Bike



Bus



Car



Heavy



Land



SUV



Three wheeler



Truck



Van



Pick-up 



Multi Purpose",https://patpat.lk/en/sri-lanka/vehicle/car/toyota?page=98
Negotiable,"154,000",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2015-254810
"11,200,000","139,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Hybrid,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2013-254803
"10,900,000","136,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2014-254786
"8,500,000","170,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2014-254798
Negotiable,0,1000,Automatic,Toyota,2024,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Hybrid,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-corolla-2024-254705
Negotiable,"190,000",1500,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,maroon,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2010-254745
"1,120,000","118,000",1800,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-prius-2014-254716
Negotiable,"9,000",650,Automatic,Toyota,2024,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Pixis,Petrol,black,Car(),https://patpat.lk/en/ad/vehicle/toyota-pixis-2024-254551
Negotiable,"23,500",996,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-254534
"8,350,000","125,000",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2015-254427
"4,900,000","148,000",1000,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2007-254433
"7,500,000","173,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-254436
"7,350,000","161,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2014-254486
"6,850,000","2,150,000",1500,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,silver,Car(),https://patpat.lk/en/ad/vehicle/toyota-prius-2008-254517
Negotiable,"156,000",1500,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,gray,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-axio-2007-254368
Negotiable,"115,000",1320,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,silver,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2015-253874
"9,800,000","105,000",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2016-254294
"10,400,000","174,000",12000,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-premio-2014-254314
"7,250,000","93,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-254307
